"BoxID","Lon","Lat","1997 Jun","1997 Jul","1997 Aug","1998 Jun","1998 Jul","1998 Aug","1999 Jun","1999 Jul","1999 Aug","2000 Jun","2000 Jul","2000 Aug","2001 Jun","2001 Jul","2001 Aug","2002 Jun","2002 Jul","2002 Aug","2003 Jun","2003 Jul","2003 Aug","2004 Jun","2004 Jul","2004 Aug","2005 Jun","2005 Jul","2005 Aug","2006 Jun","2006 Jul","2006 Aug","2007 Jun","2007 Jul","2007 Aug","2008 Jun","2008 Jul","2008 Aug","2009 Jun","2009 Jul","2009 Aug","2010 Jun","2010 Jul","2010 Aug","2011 Jun","2011 Jul","2011 Aug"
48,88.875,28.726818,-14.441843,-16.936548,-15.556101,-12.658794,-16.65136,-17.89175,-15.709799,-17.561543,-19.909042,-13.448107,-17.009466,-16.877411,-17.245808,-18.021057,-18.79903,-12.44091,-12.581652,-17.18808,-12.961416,-18.857653,-19.333574,-14.8351,-16.59071,-18.364014,-12.613875,-19.119646,-16.878679,-12.491392,-16.762709,-19.728237,-14.200647,-18.690037,-17.316484,-15.177652,-16.160187,-19.305614,-9.6527548,-15.116743,-13.022119,-11.647641,-19.121515,-20.6999,-14.031958,-15.630459,-18.666292
49,89.532898,28.726818,-13.419705,-16.85849,-15.891499,-12.167985,-16.533169,-17.554277,-14.690227,-17.257181,-19.539284,-13.654569,-16.853828,-16.99095,-17.407837,-17.967186,-18.662764,-13.722118,-13.141184,-17.56348,-12.592386,-18.816704,-18.803476,-14.244987,-16.680515,-18.093273,-11.891597,-19.201254,-16.832241,-13.065659,-16.530689,-19.464745,-14.654963,-18.661238,-17.524834,-15.518969,-16.393476,-18.961992,-9.3965549,-15.232671,-13.6603,-12.878714,-18.598063,-20.238506,-13.96283,-15.796789,-18.698475
50,90.190788,28.726818,-11.39075,-16.6257,-15.291887,-11.746611,-16.505184,-17.145035,-14.392795,-17.012043,-19.569397,-13.910725,-16.295252,-16.304262,-16.607206,-17.357283,-18.527496,-13.090309,-13.462808,-17.250105,-11.859273,-18.12051,-18.134893,-12.924614,-17.016617,-17.409487,-9.0941162,-19.270657,-16.469713,-12.342676,-16.113663,-18.757122,-13.42056,-18.496302,-17.324209,-13.554651,-16.598707,-18.435936,-7.9144683,-14.831091,-14.246069,-10.840061,-17.740911,-19.954405,-12.704947,-15.691348,-18.112753
51,90.848686,28.726818,-9.5250874,-16.290855,-15.347436,-11.372742,-15.897676,-17.107038,-13.503146,-17.459908,-19.305933,-13.706758,-16.864733,-16.812447,-16.173866,-17.309219,-19.200075,-13.136387,-13.786334,-17.726881,-11.568467,-18.000526,-17.55566,-12.10682,-16.893785,-18.000242,-8.6580772,-18.734604,-16.322031,-10.176056,-15.836772,-18.981602,-13.200271,-18.587391,-17.965246,-13.792539,-16.57567,-18.190735,-6.8322597,-14.816139,-14.715905,-10.150297,-17.780867,-20.427982,-12.246773,-15.753126,-18.347036
52,91.506577,28.726818,-10.425279,-16.435749,-15.26536,-11.545342,-16.80405,-18.66601,-15.723357,-18.850777,-20.184473,-14.258319,-18.299633,-17.650709,-17.719744,-17.921591,-20.805454,-15.289872,-14.824403,-17.749498,-13.907507,-18.893429,-18.466034,-14.874227,-18.026985,-19.368898,-12.292461,-19.619907,-17.26338,-11.236341,-16.952139,-19.251539,-13.230124,-19.17782,-18.909941,-13.932665,-17.243269,-19.365984,-8.2375937,-15.711142,-15.604862,-10.878853,-19.057989,-21.47537,-13.618931,-16.865673,-18.755766
53,92.164474,28.726818,-10.0757,-16.805685,-15.932419,-12.031123,-17.512194,-18.78484,-14.963768,-18.540348,-20.656778,-14.418166,-18.279451,-18.15971,-17.571007,-18.123976,-20.882362,-14.648856,-15.716958,-18.72896,-12.906688,-18.845966,-18.752691,-13.939034,-18.508337,-18.963568,-10.238895,-19.689932,-16.943144,-11.996679,-17.152691,-19.439503,-13.756701,-19.092354,-19.048513,-13.324825,-17.832253,-19.817457,-7.4626532,-15.780489,-15.94031,-11.35501,-18.176735,-20.726536,-13.85047,-17.77021,-19.167681
54,92.822365,28.726818,-11.910536,-18.310375,-16.973438,-13.749556,-18.911991,-21.094919,-15.462412,-18.881058,-22.984392,-16.905369,-20.257769,-20.322201,-19.962624,-19.333704,-22.887449,-14.899792,-18.06748,-20.652468,-14.782462,-20.175364,-19.999323,-15.316303,-20.44323,-20.046394,-10.097635,-20.856524,-19.005575,-13.254042,-18.18158,-20.382437,-13.722989,-20.349506,-20.426189,-14.989327,-19.167494,-21.273333,-8.1316538,-17.154516,-18.052465,-12.837067,-19.098612,-23.418026,-14.420452,-18.771698,-20.908262
55,93.480263,28.726818,-9.9777412,-17.396112,-16.275661,-11.282253,-16.302084,-18.860481,-12.916578,-17.118145,-20.763983,-13.819545,-17.985567,-18.47316,-16.743759,-17.528755,-20.698057,-13.329638,-17.170792,-19.363859,-12.608182,-18.799242,-17.926195,-14.383541,-18.615593,-18.402748,-7.7406259,-18.327337,-18.087013,-11.674876,-16.678419,-18.615612,-13.123013,-18.139269,-18.984488,-13.793932,-17.661955,-19.711008,-7.9146042,-16.087509,-17.284267,-12.605433,-17.059223,-21.30534,-13.538969,-17.270647,-19.477657
56,94.138161,28.726818,-8.5187759,-16.997,-14.690783,-10.105243,-15.186953,-18.376234,-13.011358,-15.519317,-20.136221,-13.169755,-17.056616,-18.217062,-16.116867,-16.849533,-19.701635,-13.510109,-16.91938,-18.097889,-13.2721,-18.716084,-17.27276,-14.562113,-18.603188,-17.636292,-7.5051847,-17.57305,-17.993677,-11.481131,-14.969036,-17.932777,-13.880653,-18.134161,-19.514288,-14.534968,-17.603376,-19.532005,-9.1344414,-16.236431,-16.851177,-12.776914,-16.148407,-22.174435,-12.318331,-16.561737,-19.266684
57,96.111839,28.726818,-8.006218,-17.359772,-16.079973,-11.652824,-17.340496,-21.141661,-15.413496,-17.375975,-20.299206,-14.211354,-16.73274,-18.928814,-17.32794,-18.525993,-20.116083,-14.124933,-16.75952,-18.595543,-12.204137,-19.113136,-18.568754,-16.479471,-19.116362,-19.309448,-7.8224826,-18.326475,-18.599642,-12.257901,-15.877445,-17.788902,-15.601782,-18.657768,-19.584843,-13.268926,-17.868752,-20.237226,-10.366399,-16.255661,-17.496349,-11.569273,-18.182724,-21.286505,-13.057096,-19.217905,-19.329374
58,96.769737,28.726818,-8.9826479,-17.515816,-16.355455,-12.645982,-17.143873,-20.767481,-15.108291,-18.537945,-20.93969,-14.277581,-17.60713,-19.214334,-17.13669,-18.085949,-19.88904,-13.676811,-17.072483,-18.820875,-12.34841,-19.134129,-19.018557,-17.235083,-19.521646,-19.842142,-10.438454,-18.981533,-18.888052,-12.324082,-16.850376,-18.747236,-14.875234,-18.628767,-19.786833,-13.820097,-17.967169,-21.211645,-8.8490467,-16.409342,-17.847723,-13.201335,-19.262915,-21.793106,-14.536386,-19.403446,-19.655552
59,97.427635,28.726818,-9.2572098,-18.102619,-17.076719,-12.854791,-17.058512,-20.233458,-14.671237,-18.68379,-20.979082,-14.69835,-17.933861,-19.278416,-17.528017,-18.183485,-19.916904,-12.995938,-17.226612,-18.924974,-13.004157,-19.598902,-19.779831,-17.203711,-19.966909,-20.360212,-10.510942,-19.368299,-19.455967,-12.890936,-17.446424,-19.097731,-15.190883,-19.250702,-20.458035,-13.619235,-18.329023,-21.4734,-9.0185041,-16.65078,-18.160599,-13.592135,-19.57399,-21.618649,-14.516547,-19.018288,-19.652641
60,98.085526,28.726818,-9.6088896,-18.674952,-17.475353,-14.061966,-17.455132,-20.991785,-15.045328,-18.791348,-21.120834,-15.578769,-18.652166,-19.668121,-18.087484,-18.070957,-19.84362,-12.955787,-17.849663,-19.548506,-13.654557,-20.078573,-20.023672,-17.369713,-20.585094,-20.783653,-11.798377,-20.118483,-20.023712,-12.892727,-17.403358,-18.958572,-14.689452,-19.674551,-21.144276,-13.80087,-18.383415,-21.868288,-9.5931759,-17.127373,-18.1964,-14.193284,-20.241676,-22.049522,-15.192533,-19.667208,-19.891222
61,98.743423,28.726818,-9.9210196,-19.237514,-17.801146,-15.452396,-16.851826,-20.147308,-16.144829,-18.454956,-20.56465,-15.643748,-17.924337,-18.888247,-17.892641,-18.034328,-19.152491,-13.979908,-17.818081,-19.969219,-13.14215,-20.309109,-19.916275,-18.388382,-20.169689,-21.062901,-14.543074,-20.603476,-20.240858,-13.007835,-17.915218,-18.66762,-14.842999,-19.512182,-20.837856,-12.968995,-17.987038,-21.370211,-11.283754,-17.781748,-18.163105,-14.126097,-19.034763,-21.470898,-15.224869,-18.8165,-19.749502
62,99.401314,28.726818,-11.855025,-17.806959,-18.300909,-15.848764,-17.312021,-20.086349,-14.315057,-18.952276,-20.686628,-15.098322,-18.435034,-19.184961,-18.590258,-18.274933,-20.301939,-13.285096,-17.46995,-18.231369,-14.102176,-20.483406,-19.507444,-16.486641,-20.241831,-21.66461,-12.985191,-20.674562,-20.413649,-15.225075,-18.28285,-19.872208,-15.170029,-20.570324,-21.198414,-12.55055,-18.747885,-22.306665,-12.164253,-18.2288,-18.889015,-14.725873,-21.178274,-22.968586,-14.844634,-20.461021,-20.337975
63,100.05921,28.726818,-9.4096184,-18.095554,-18.368877,-13.207149,-17.442522,-19.728708,-14.058823,-18.703091,-21.525677,-14.525012,-18.808973,-19.782427,-18.975416,-18.493603,-20.29204,-11.815888,-17.590059,-18.518961,-13.050401,-19.690643,-19.747858,-16.170761,-20.917391,-21.948843,-10.981415,-20.845419,-20.275719,-13.285412,-17.679117,-18.84388,-14.296476,-20.023355,-22.138117,-12.965933,-18.203045,-22.993668,-10.037284,-16.988832,-18.730045,-14.62399,-22.813364,-23.077946,-15.868096,-19.494074,-19.689867
64,100.7171,28.726818,-7.313705,-17.688753,-16.599129,-10.985038,-16.173664,-17.584667,-12.317171,-17.033236,-19.149517,-13.378948,-17.099686,-17.338058,-17.981396,-16.832083,-18.526058,-10.853921,-17.20648,-18.464783,-12.367938,-17.277927,-17.634611,-14.595686,-18.329082,-19.482761,-9.26754,-17.681725,-18.716524,-12.126289,-16.907574,-17.790621,-12.000117,-18.129332,-19.595867,-11.843018,-16.936501,-19.929157,-8.7848845,-15.007456,-17.016073,-12.868462,-19.845917,-20.708532,-14.596364,-17.57136,-18.199343
65,101.375,28.726818,-6.868392,-16.112434,-14.801686,-10.532243,-15.266722,-16.503298,-11.251975,-14.963781,-17.40596,-13.055088,-15.850011,-16.256001,-16.012682,-15.507544,-17.545074,-9.9803095,-14.813608,-17.347298,-11.600652,-15.956574,-16.754698,-13.650888,-16.06744,-18.549961,-8.8264294,-15.887942,-17.856396,-11.701039,-15.514804,-17.17803,-11.081442,-16.628485,-18.658154,-11.777534,-16.274401,-17.640165,-9.1768436,-13.901023,-15.175084,-11.547057,-17.861996,-19.032286,-12.88589,-15.345018,-17.162136
66,82.296051,29.233862,-5.0720563,-12.559772,-11.557018,-9.2754641,-11.615215,-15.228961,-8.0975447,-10.005997,-12.739945,-10.096718,-13.055167,-13.248057,-6.8774161,-14.492944,-12.757123,-6.271884,-4.7511592,-12.218682,-7.0187407,-14.561777,-13.840864,-7.6655087,-9.9721107,-11.981663,-6.2115183,-14.351946,-10.870016,-8.2282591,-11.826176,-14.014033,-9.3700752,-11.939734,-12.276377,-10.537264,-13.226674,-13.940281,-3.7188897,-9.9731417,-10.123394,-5.6634994,-12.420335,-15.739071,-8.7336645,-10.779548,-14.942924
67,82.953949,29.233862,-9.4192667,-14.960037,-14.720053,-13.385192,-15.427758,-18.891096,-9.8653908,-14.973271,-17.929461,-14.749402,-17.36932,-17.547295,-13.098851,-16.890759,-16.372068,-10.291364,-7.7753301,-16.406408,-13.221761,-19.307995,-17.725729,-17.163483,-14.416293,-17.227041,-11.116059,-19.375811,-13.819128,-13.981001,-15.020755,-19.433355,-11.388624,-15.839446,-16.7096,-14.844643,-17.05052,-19.195232,-4.3269787,-13.141038,-13.527826,-7.6066594,-18.280033,-20.481049,-13.179182,-14.260271,-19.073299
68,83.611839,29.233862,-12.465961,-16.410969,-16.030985,-16.2131,-16.590666,-19.62587,-12.455667,-15.099618,-18.649923,-14.978086,-18.318144,-18.225904,-14.545534,-17.327429,-17.724527,-8.9616623,-8.0061798,-16.6045,-12.857266,-19.25967,-18.774981,-15.289261,-14.84263,-17.649143,-12.126009,-20.034512,-14.862036,-14.005727,-16.196827,-19.637907,-11.005019,-17.178928,-16.889399,-15.766049,-17.988945,-19.732306,-5.3951464,-13.627347,-13.224738,-7.8433428,-18.785589,-21.004808,-13.187564,-14.633436,-18.85379
69,84.269737,29.233862,-13.232847,-17.436556,-15.855591,-16.783741,-18.661047,-20.694843,-15.372512,-15.682457,-19.386251,-17.655615,-18.536972,-18.750042,-16.629925,-18.242382,-19.066795,-10.183723,-8.3335686,-16.878187,-13.877374,-18.924973,-19.701015,-15.319276,-14.466708,-17.171709,-12.096349,-18.654997,-16.204647,-15.860565,-16.104778,-19.18049,-12.133745,-16.834478,-16.662851,-15.319009,-16.628925,-18.958925,-6.5949311,-15.602839,-12.787993,-9.9060183,-19.337566,-20.681343,-13.577028,-14.485184,-17.423882
70,84.927635,29.233862,-13.832995,-17.274164,-15.625682,-16.960726,-18.535608,-19.791161,-14.762903,-15.770077,-19.369621,-15.370816,-17.995335,-17.269426,-16.676147,-17.565374,-18.85627,-11.426809,-8.9835939,-16.360153,-11.88022,-18.207016,-19.00885,-14.504512,-14.401569,-17.928373,-11.798944,-18.641893,-15.651007,-15.202374,-16.111174,-18.666325,-12.664756,-17.840324,-16.868725,-14.699562,-17.056341,-18.860556,-5.3277211,-15.95202,-12.475581,-8.7998142,-19.103649,-20.648781,-12.893557,-14.395944,-18.048874
71,85.585526,29.233862,-13.464899,-17.675753,-16.775236,-16.198565,-17.398945,-18.505468,-14.148931,-15.310539,-18.682487,-13.87501,-17.289576,-15.491318,-16.06035,-18.194162,-17.842989,-13.712722,-10.028969,-16.25342,-10.925242,-16.917147,-17.878119,-15.266248,-14.562636,-17.750576,-11.375282,-18.068623,-15.977951,-13.053354,-16.284092,-17.985878,-12.627223,-17.391642,-16.394867,-14.329397,-16.724171,-18.782131,-4.8409271,-16.053802,-12.093817,-6.8212476,-18.58094,-19.348766,-13.151824,-14.721475,-18.017031
72,86.243423,29.233862,-14.169239,-17.086481,-16.499315,-15.901946,-17.037848,-18.410089,-14.676221,-15.434412,-19.060833,-14.062512,-16.746054,-15.924619,-16.458097,-17.894571,-17.720009,-12.751766,-10.597629,-16.063519,-10.798047,-16.955227,-17.745102,-15.620089,-14.769262,-17.282097,-11.300597,-17.461845,-16.150654,-12.332103,-16.063412,-17.608671,-13.821917,-17.762651,-16.241842,-14.993069,-16.319773,-18.230778,-5.3178439,-15.701934,-12.24018,-5.7377439,-17.983635,-19.364042,-13.195232,-14.664886,-17.458136
73,86.901314,29.233862,-13.887942,-17.271849,-17.025267,-15.42839,-16.557735,-17.984753,-14.634261,-15.068729,-18.974428,-13.258032,-16.382647,-16.739002,-16.058472,-18.057552,-17.657145,-11.257126,-10.975516,-16.647877,-9.8599482,-16.764114,-17.967693,-14.421584,-15.647803,-17.326813,-10.755,-18.399408,-16.552944,-11.879716,-16.717649,-18.544508,-14.524985,-18.155886,-16.300196,-15.8446,-16.463814,-18.378872,-7.1524391,-15.570918,-12.563384,-6.6482525,-17.406708,-19.595743,-13.185081,-15.062809,-17.772165
74,87.559212,29.233862,-12.966175,-17.461552,-16.914789,-14.931921,-17.652519,-18.335709,-14.958415,-15.593714,-19.7118,-13.155339,-16.431515,-16.758347,-14.970987,-18.230967,-18.371275,-9.5928259,-11.56319,-16.450359,-9.7348862,-16.759617,-18.882174,-13.558226,-16.245914,-17.888863,-8.6444387,-19.078226,-16.955631,-12.016925,-16.61306,-18.599018,-12.734743,-18.235704,-16.87763,-13.636407,-16.586512,-18.619284,-7.4984827,-14.509684,-12.480943,-7.0651522,-16.844826,-20.598038,-11.931454,-14.820376,-17.59539
75,88.217102,29.233862,-13.631146,-16.958946,-16.137648,-12.82822,-17.804478,-17.147743,-15.184785,-16.31563,-19.094715,-13.700558,-15.752633,-16.500301,-15.259157,-18.344509,-17.635191,-9.6353292,-11.234674,-17.329266,-8.6917629,-16.203571,-18.97591,-15.792478,-16.223793,-18.792175,-9.9630919,-18.724346,-16.992437,-12.217884,-16.137829,-18.981062,-12.049224,-17.906963,-16.952129,-13.324277,-16.441889,-18.922495,-9.1666813,-15.127941,-12.583866,-6.3949227,-17.185322,-20.824623,-11.976295,-14.853372,-17.906099
76,88.875,29.233862,-14.366285,-16.55983,-16.064415,-11.942042,-16.891636,-17.398827,-15.615515,-17.874786,-19.344887,-13.975569,-16.484966,-16.818104,-16.969595,-17.738903,-18.538227,-11.089998,-12.430079,-17.567368,-10.007591,-16.707747,-18.988714,-17.153166,-16.70673,-18.601004,-11.256242,-19.046291,-17.217379,-13.277226,-16.769156,-18.96077,-12.979586,-18.032335,-17.173601,-14.929907,-16.391914,-19.118345,-10.572205,-16.801966,-13.118987,-10.07857,-17.574263,-20.839817,-13.88288,-15.459014,-17.98073
77,89.532898,29.233862,-14.55837,-16.333239,-16.147148,-12.194704,-16.761457,-17.515654,-15.276819,-17.310007,-19.541721,-14.541409,-16.693445,-16.836229,-17.083431,-17.681679,-18.709238,-13.505054,-13.104364,-17.809452,-10.193307,-17.465862,-18.390717,-16.915478,-16.892673,-18.238018,-11.53672,-19.503313,-17.017305,-13.611814,-16.890385,-19.164047,-13.871357,-18.390295,-17.4242,-14.510578,-16.546728,-19.127127,-9.2744255,-16.535416,-13.401182,-11.641319,-17.184061,-20.923943,-14.01973,-15.809576,-17.511354
78,90.190788,29.233862,-13.275493,-16.467068,-15.490907,-12.769267,-16.45039,-17.216267,-14.855927,-16.361399,-19.552177,-14.302266,-16.178921,-16.571358,-16.107019,-16.97184,-18.488625,-13.649278,-13.257026,-17.410702,-10.232115,-17.35836,-17.996283,-14.523999,-16.778469,-17.603088,-10.20543,-19.258883,-17.071341,-12.425058,-16.267437,-18.961124,-12.827728,-18.612335,-17.469267,-13.184414,-16.499153,-18.211687,-8.3383694,-15.836102,-13.877746,-10.34277,-17.583778,-20.887114,-12.199574,-15.523443,-17.113842
79,90.848686,29.233862,-11.711436,-16.379993,-16.029394,-12.33656,-16.003613,-16.929651,-14.988856,-17.398235,-19.178471,-14.810611,-16.253571,-16.479773,-16.870626,-17.568211,-19.202387,-15.119757,-13.47249,-17.957472,-11.810606,-17.538546,-17.766565,-15.559294,-16.854809,-18.632498,-11.263427,-19.495867,-17.653091,-12.431976,-16.23612,-19.300369,-13.163734,-18.66506,-17.54154,-12.702729,-16.797558,-18.386745,-8.8338776,-16.525576,-14.311328,-11.014249,-17.437063,-21.097225,-13.102383,-16.074968,-18.271322
80,91.506577,29.233862,-11.582328,-16.406851,-15.954473,-12.660929,-16.79495,-17.644247,-15.568175,-18.68927,-19.736849,-14.662317,-17.715734,-17.296608,-18.204536,-17.77541,-20.080181,-15.804747,-14.096189,-18.005138,-12.055804,-18.257549,-18.362438,-16.000814,-17.390501,-19.188906,-12.599166,-19.766476,-18.32972,-13.16288,-16.592707,-19.269588,-13.10024,-18.987619,-18.212883,-13.601369,-17.442514,-19.128611,-9.317091,-17.314894,-14.950047,-11.375536,-18.343311,-20.907343,-13.72467,-17.242245,-18.468441
81,92.164474,29.233862,-11.188519,-15.839405,-15.449006,-12.730218,-17.544952,-18.385811,-15.503491,-17.454041,-20.702383,-15.132273,-17.988434,-18.144436,-17.176741,-17.088531,-20.635187,-14.564686,-15.422196,-18.543459,-11.921329,-18.052797,-18.446306,-14.710005,-18.197466,-18.740936,-10.371283,-20.336285,-17.908247,-11.171573,-16.297388,-18.9886,-13.636016,-19.204172,-18.653307,-13.757772,-17.362997,-19.103922,-8.252471,-16.486797,-15.589355,-10.546025,-17.882278,-21.161858,-12.800393,-17.243679,-17.750881
82,92.822365,29.233862,-11.801267,-17.342047,-16.501789,-12.795996,-18.638054,-19.380178,-16.351141,-18.139433,-21.199886,-15.856837,-18.368961,-18.925489,-18.051292,-18.641298,-20.947605,-15.061911,-16.907396,-19.230219,-13.299717,-18.694296,-18.638887,-15.423375,-18.715937,-18.849062,-11.505238,-21.403879,-18.301365,-12.800885,-17.503689,-19.077322,-14.128268,-19.392279,-18.867144,-14.040177,-18.020445,-19.548466,-9.2748852,-16.596174,-16.427439,-12.52175,-17.285288,-21.345541,-13.848437,-18.127602,-19.06097
83,93.480263,29.233862,-11.332502,-17.601265,-16.461449,-12.110353,-17.785982,-19.830572,-14.025649,-17.699636,-21.495773,-14.814376,-18.996344,-19.628319,-17.313488,-17.956802,-21.251307,-14.326412,-17.674101,-19.391081,-13.153925,-18.730013,-18.366907,-15.664356,-19.158602,-19.140781,-9.0430746,-19.795582,-18.424061,-12.102881,-16.79125,-19.042629,-13.839869,-18.832874,-19.283628,-13.9192,-17.7169,-19.886044,-8.603076,-16.51483,-17.255442,-13.146051,-17.563231,-22.26157,-14.115034,-18.076265,-19.265551
84,94.138161,29.233862,-10.563127,-17.494503,-15.893451,-11.577478,-16.958992,-20.022043,-14.084139,-16.973825,-21.535849,-14.567241,-18.823147,-19.716412,-17.422693,-17.938206,-21.053329,-14.652993,-17.891636,-18.587543,-13.924099,-19.102509,-18.446239,-16.195456,-19.583998,-18.966349,-8.8334208,-19.32753,-18.863789,-12.384112,-16.172697,-18.655369,-14.250071,-19.215502,-19.85133,-14.786255,-18.298544,-20.827131,-9.1202955,-17.125689,-17.823809,-13.777324,-17.732275,-23.394543,-14.238007,-18.284164,-19.703712
85,94.796051,29.233862,-8.4499826,-16.692646,-15.758632,-10.733635,-15.64661,-19.23481,-13.700177,-15.992795,-20.409767,-13.101089,-17.016455,-18.654936,-16.676622,-17.68335,-19.387405,-13.206607,-16.900675,-18.038923,-12.396085,-18.920195,-18.194679,-15.096865,-18.787561,-18.687296,-7.3703341,-17.752819,-18.421518,-11.519932,-15.335441,-17.670702,-13.233882,-17.995686,-19.174751,-13.874072,-17.445618,-20.31418,-8.2497749,-16.274712,-17.428013,-12.76086,-16.785368,-21.332954,-13.032694,-17.4133,-18.743719
86,95.453949,29.233862,-7.3794317,-15.929036,-15.364763,-9.9962072,-15.948053,-19.204464,-13.875386,-16.116732,-19.551538,-13.063078,-16.2528,-18.143421,-16.090282,-17.593554,-19.023083,-14.18413,-16.163748,-17.700556,-12.49834,-18.227074,-17.761587,-14.977817,-18.077005,-18.52002,-6.8486524,-17.248373,-17.700266,-10.189916,-15.505361,-17.372355,-13.182174,-17.351534,-19.049393,-13.23011,-16.514029,-19.401653,-8.9926653,-15.827807,-16.882881,-11.485554,-16.671293,-20.918846,-11.672864,-17.058727,-18.312502
87,96.111839,29.233862,-9.0964832,-17.100374,-16.37569,-13.205917,-18.280481,-22.187807,-15.632117,-18.521105,-21.163225,-14.578595,-17.93926,-19.619862,-18.058073,-18.098602,-20.659046,-15.173318,-17.487141,-18.545231,-13.11451,-19.516823,-19.15041,-17.199694,-20.171276,-20.298479,-8.725194,-19.590258,-19.259602,-13.109824,-16.740643,-18.76618,-15.554466,-19.672775,-20.148684,-13.136887,-18.450785,-21.691256,-9.9560413,-16.972855,-18.399933,-13.232944,-20.111893,-22.061256,-14.161224,-20.137964,-19.687773
